"htscsecurityid","mddate","mdtime","event_ts","local_recv_ts","lastpx","highpx","lowpx","openpx","preclosepx","totalvolumetrade","totalvaluetrade","numtrades","buypricequeue","buyorderqtyqueue","sellpricequeue","sellorderqtyqueue","totalbuyqty","totalsellqty","channelno","tradingphasecode"
"000010.SZ",20260123,93136000,"2026-01-23 09:31:36.000","2026-01-23 09:31:36.173258779",3.67,3.7,3.64,3.67,3.68,589000,216.1959,403,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[2900,25000,1031200,135900,101200,98300,71900,83100,24600,58900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[19700,73900,106900,95500,192400,76300,91100,175900,191600,49500]",2003800,3038800,1014,"3"
"000010.SZ",20260123,93139000,"2026-01-23 09:31:39.000","2026-01-23 09:31:39.162070059",3.67,3.7,3.64,3.67,3.68,589700,216.4528,405,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[2000,24000,1030000,135900,101200,98300,71900,86300,24600,58900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[19700,73900,106900,95500,192400,76300,94100,175900,191600,49500]",2003900,3046600,1014,"3"
"000010.SZ",20260123,93142000,"2026-01-23 09:31:42.000","2026-01-23 09:31:42.173991248",3.67,3.7,3.64,3.67,3.68,589700,216.4528,405,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[2000,27000,1030000,135900,101200,98300,71900,86300,24600,58900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[19700,73900,106900,95500,228000,76300,95900,175900,191600,49500]",2006900,3089700,1014,"3"
"000010.SZ",20260123,93145000,"2026-01-23 09:31:45.000","2026-01-23 09:31:45.205467074",3.67,3.7,3.64,3.67,3.68,589700,216.4528,405,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[3000,27500,1030000,135900,101200,98300,71900,86300,24600,58900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[19700,73900,106900,95500,228000,80800,95900,175900,191600,49500]",2008400,3094200,1014,"3"
"000010.SZ",20260123,93148000,"2026-01-23 09:31:48.000","2026-01-23 09:31:48.160370573",3.67,3.7,3.64,3.67,3.68,592200,217.3703,412,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[600,27500,1030000,135900,101200,98300,71900,86300,24600,58900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[19700,73900,105300,95500,228000,80800,95900,175900,191600,49500]",2006000,3092600,1014,"3"
"000010.SZ",20260123,93151000,"2026-01-23 09:31:51.000","2026-01-23 09:31:51.163571170",3.68,3.7,3.64,3.67,3.68,599100,219.9094,417,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[500,27500,1030000,135900,101200,93300,71900,86300,24600,58900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[12900,73900,103700,95500,231000,80800,95900,175900,191600,49500]",2000900,3087200,1014,"3"
"000010.SZ",20260123,93154000,"2026-01-23 09:31:54.000","2026-01-23 09:31:54.162727110",3.67,3.7,3.64,3.67,3.68,622000,228.3137,431,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[9600,31500,1030000,135900,101200,93300,71900,86300,24600,58900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[12400,73900,103700,131000,231000,80800,97900,175900,191600,49500]",2014000,3124200,1014,"3"
"000010.SZ",20260123,93157000,"2026-01-23 09:31:57.000","2026-01-23 09:31:57.164877246",3.67,3.7,3.64,3.67,3.68,622000,228.3137,431,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[8000,46500,1030000,135900,101200,93300,71900,86300,24600,58900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[12400,73900,108700,131000,231000,80800,97900,175900,191600,49500]",2027400,3149200,1014,"3"
"000010.SZ",20260123,93200000,"2026-01-23 09:32:00.000","2026-01-23 09:32:00.303349508",3.67,3.7,3.64,3.67,3.68,622000,228.3137,431,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[9400,46500,1030000,135900,101200,93300,71900,86300,24600,58900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[14000,73900,108700,131000,231000,80800,97900,175900,191600,49500]",2028800,3150700,1014,"3"
"000010.SZ",20260123,93203000,"2026-01-23 09:32:03.000","2026-01-23 09:32:03.180864767",3.67,3.7,3.64,3.67,3.68,645000,236.7577,445,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[2500,46500,1039800,135900,101200,93300,71900,86300,24600,58900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[8400,73900,114700,131000,231000,80800,97900,175900,191600,49500]",2034100,3151100,1014,"3"
"000010.SZ",20260123,93206000,"2026-01-23 09:32:06.000","2026-01-23 09:32:06.180894932",3.68,3.7,3.64,3.67,3.68,653400,239.8489,453,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[11600,8300,46500,1039800,135900,101200,93300,71900,86300,24600]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[73900,114700,131000,231000,80800,97900,175900,191600,49500,146400]",2051500,3147700,1014,"3"
"000010.SZ",20260123,93209000,"2026-01-23 09:32:09.000","2026-01-23 09:32:09.171753302",3.68,3.7,3.64,3.67,3.68,658200,241.6153,454,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[6900,8300,46500,1041800,135900,101200,97900,71900,86300,24600]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[73900,114700,131000,231000,80800,97900,180900,191600,49500,146400]",2053400,3152700,1014,"3"
"000010.SZ",20260123,93212000,"2026-01-23 09:32:12.000","2026-01-23 09:32:12.261543005",3.68,3.7,3.64,3.67,3.68,666000,244.4857,459,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[8300,46500,1041800,135900,104800,97900,71900,86300,24600,58900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[1500,73900,114700,131000,231000,80800,97900,180900,191600,49500]",2050100,3154200,1014,"3"
"000010.SZ",20260123,93215000,"2026-01-23 09:32:15.000","2026-01-23 09:32:15.179613438",3.68,3.7,3.64,3.67,3.68,668800,245.5161,467,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[11000,46500,1041800,135900,104800,97900,71900,86300,24600,58900]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[73900,114700,131000,231000,80800,97900,180900,191600,49500,146400]",2052800,3172700,1014,"3"
"000010.SZ",20260123,93218000,"2026-01-23 09:32:18.000","2026-01-23 09:32:18.161254071",3.68,3.7,3.64,3.67,3.68,668800,245.5161,467,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[11700,11000,96500,1041800,135900,104800,97900,71900,74900,24600]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[72000,114700,131000,231000,81200,97900,180900,191600,49500,146400]",2103100,3173200,1014,"3"
"000010.SZ",20260123,93221000,"2026-01-23 09:32:21.000","2026-01-23 09:32:21.231966012",3.68,3.7,3.64,3.67,3.68,673200,247.1353,469,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[7300,11000,96500,1041800,135900,104800,97900,71900,74900,24600]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[72000,114700,131000,231000,81200,97900,179900,191600,49500,146400]",2087000,3172200,1014,"3"
"000010.SZ",20260123,93224000,"2026-01-23 09:32:24.000","2026-01-23 09:32:24.248723951",3.68,3.7,3.64,3.67,3.68,673200,247.1353,469,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[7300,11000,96500,1041800,135900,104800,97900,71900,66900,24600]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[72000,135700,131000,231000,81200,97900,179900,191600,49500,146400]",2079000,3193200,1014,"3"
"000010.SZ",20260123,93227000,"2026-01-23 09:32:27.000","2026-01-23 09:32:27.246309735",3.68,3.7,3.64,3.67,3.68,681900,250.3369,473,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[11000,96500,1042500,135900,104800,97900,71900,66900,24600,58900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[1500,72000,136200,131000,231000,139300,97900,179900,191600,49500]",2072400,3253300,1014,"3"
"000010.SZ",20260123,93230000,"2026-01-23 09:32:30.000","2026-01-23 09:32:30.267888504",3.68,3.7,3.64,3.67,3.68,683500,250.9257,476,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[13300,109300,1042500,135900,104800,97900,71900,69900,24600,58900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[1500,71900,141200,131000,233400,139300,97900,179900,191600,49500]",2090500,3260600,1014,"3"
"000010.SZ",20260123,93233000,"2026-01-23 09:32:33.000","2026-01-23 09:32:33.170160380",3.67,3.7,3.64,3.67,3.68,707000,259.5675,492,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[13900,109300,1042500,137700,104800,97900,71900,69900,24600,58900]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[72400,141200,131000,233400,139300,97900,179900,191600,49500,146400]",2092900,3259900,1014,"3"
"000010.SZ",20260123,93236000,"2026-01-23 09:32:36.000","2026-01-23 09:32:36.166750306",3.68,3.7,3.64,3.67,3.68,724100,265.8469,505,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[8700,109300,1042500,160500,106800,97900,71900,69900,24600,58900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[1500,73300,141200,131000,233400,139300,97900,179900,191600,49500]",2117600,3263600,1014,"3"
"000010.SZ",20260123,93239000,"2026-01-23 09:32:39.000","2026-01-23 09:32:39.173730912",3.67,3.7,3.64,3.67,3.68,741500,272.2403,515,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[36300,109300,1042500,160500,106800,97900,71900,69900,24600,59900]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[73300,141200,131000,233400,139300,97900,190400,191600,49500,146400]",2146200,3272600,1014,"3"
"000010.SZ",20260123,93242000,"2026-01-23 09:32:42.000","2026-01-23 09:32:42.182696785",3.68,3.7,3.64,3.67,3.68,743200,272.8674,518,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[19400,109300,1042500,160500,106800,97900,71900,69900,24600,59900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[1400,70800,141200,131000,233600,139300,97900,190400,191600,49500]",2129300,3277700,1014,"3"
"000010.SZ",20260123,93245000,"2026-01-23 09:32:45.000","2026-01-23 09:32:45.293607620",3.68,3.7,3.64,3.67,3.68,745200,273.6032,525,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[16600,109300,1042500,160500,106800,97900,71900,69900,24600,59900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[3500,70800,142200,131000,233600,139300,97900,190400,191600,49500]",2126500,3286400,1014,"3"
"000010.SZ",20260123,93248000,"2026-01-23 09:32:48.000","2026-01-23 09:32:48.166392982",3.68,3.7,3.64,3.67,3.68,746800,274.192,529,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[16600,109300,1042500,160500,106800,97900,71900,69900,24600,59900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[1900,70800,142200,131000,233600,139300,97900,190400,191600,49500]",2127500,3284800,1014,"3"
"000010.SZ",20260123,93251000,"2026-01-23 09:32:51.000","2026-01-23 09:32:51.173116801",3.68,3.7,3.64,3.67,3.68,748700,274.8912,533,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[18700,14900,109300,1042500,160500,106800,97900,71900,69900,24600]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[70800,142200,131000,233600,139300,97900,190400,191600,49500,151400]",2145300,3284100,1014,"3"
"000010.SZ",20260123,93254000,"2026-01-23 09:32:54.000","2026-01-23 09:32:54.162039165",3.68,3.7,3.64,3.67,3.68,758700,278.5712,534,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[8700,14900,109300,1062600,160500,101800,97900,71900,69900,24600]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[70800,144800,131000,233600,139300,97900,190400,191600,49500,151400]",2151400,3287200,1014,"3"
"000010.SZ",20260123,93257000,"2026-01-23 09:32:57.000","2026-01-23 09:32:57.169243667",3.68,3.7,3.64,3.67,3.68,758700,278.5712,534,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[9600,14900,109300,1062600,160500,101800,97900,71900,69900,24600]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[74900,144800,131000,233600,140300,97900,190400,191600,49500,151400]",2151500,3292300,1014,"3"
"000010.SZ",20260123,93300000,"2026-01-23 09:33:00.000","2026-01-23 09:33:00.167909913",3.68,3.7,3.64,3.67,3.68,758900,278.6448,535,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[9400,14900,109300,1062600,160500,101800,97900,71900,69900,24600]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[74900,144800,131000,233600,140300,97900,190400,191600,49500,151400]",2151300,3293300,1014,"3"
"000010.SZ",20260123,93303000,"2026-01-23 09:33:03.000","2026-01-23 09:33:03.169707129",3.68,3.7,3.64,3.67,3.68,758900,278.6448,535,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[10400,14900,109300,1067600,160500,101800,97900,71900,69900,24600]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[74900,144800,131000,233600,140300,97900,190400,191600,49500,151400]",2157300,3294100,1014,"3"
"000010.SZ",20260123,93306000,"2026-01-23 09:33:06.000","2026-01-23 09:33:06.165097480",3.68,3.7,3.64,3.67,3.68,758900,278.6448,535,"[3.68,3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59]","[10400,14800,109300,1067600,160500,101400,97900,71900,69900,24600]","[3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77,3.78]","[74900,144800,131000,233600,140300,154500,190400,191600,49500,151400]",2157800,3350700,1014,"3"
"000010.SZ",20260123,93309000,"2026-01-23 09:33:09.000","2026-01-23 09:33:09.172240031",3.68,3.7,3.64,3.67,3.68,769300,282.472,539,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[14000,109300,1067600,160500,101400,97900,71900,69900,24600,59900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[404800,74900,144800,131000,233600,140300,154500,190400,191600,49500]",2146600,3755500,1014,"3"
"000010.SZ",20260123,93312000,"2026-01-23 09:33:12.000","2026-01-23 09:33:12.181869514",3.68,3.7,3.64,3.67,3.68,769300,282.472,539,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[15300,109300,1070600,160500,101400,97900,71900,69900,24600,59900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[405000,74800,144800,131000,233600,145700,154500,191600,191600,49500]",2150900,3762200,1014,"3"
"000010.SZ",20260123,93315000,"2026-01-23 09:33:15.000","2026-01-23 09:33:15.287406103",3.68,3.7,3.64,3.67,3.68,781300,286.888,542,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[15300,109300,1070600,160500,101400,97900,71900,69900,24600,59900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[393400,74800,123800,131000,235600,145700,154500,191600,191600,49500]",2150900,3731600,1014,"3"
"000010.SZ",20260123,93318000,"2026-01-23 09:33:18.000","2026-01-23 09:33:18.162140272",3.68,3.7,3.64,3.67,3.68,781300,286.888,542,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[39700,125800,1070600,160500,101400,97900,71900,69900,24600,59900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[393600,74800,123800,131000,235600,145700,154500,191600,194300,49500]",2191800,3735500,1014,"3"
"000010.SZ",20260123,93321000,"2026-01-23 09:33:21.000","2026-01-23 09:33:21.165569945",3.68,3.7,3.64,3.67,3.68,781300,286.888,542,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[39800,125800,1070600,160500,101400,97900,71900,69900,24600,59900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[400500,74800,111800,131000,235600,145700,154500,191600,194300,49500]",2191900,3742400,1014,"3"
"000010.SZ",20260123,93324000,"2026-01-23 09:33:24.000","2026-01-23 09:33:24.189045909",3.67,3.7,3.64,3.67,3.68,781900,287.1082,543,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[30100,125800,1070600,160500,101400,97900,71900,66900,24600,59900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[400500,85900,114300,131000,235600,145700,154500,191600,194300,49500]",2179200,3756000,1014,"3"
"000010.SZ",20260123,93327000,"2026-01-23 09:33:27.000","2026-01-23 09:33:27.165736329",3.67,3.7,3.64,3.67,3.68,791900,290.7782,567,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[20200,125800,1070600,160500,101400,97900,71900,66900,24600,59900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[400500,85900,114300,152000,235600,145700,154500,191600,194300,49500]",2169300,3777000,1014,"3"
"000010.SZ",20260123,93330000,"2026-01-23 09:33:30.000","2026-01-23 09:33:30.159447100",3.67,3.7,3.64,3.67,3.68,791900,290.7782,567,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[20300,125800,1070600,161500,101400,97900,71900,66900,24600,59900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[400600,85900,113300,152000,235600,145700,154500,191600,193300,49500]",2171200,3775100,1014,"3"
"000010.SZ",20260123,93333000,"2026-01-23 09:33:33.000","2026-01-23 09:33:33.300115166",3.67,3.7,3.64,3.67,3.68,791900,290.7782,567,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[20300,125800,1070600,162000,101400,97900,71900,66900,24600,59900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[403700,85900,113300,152000,235600,145700,154500,191600,193300,49500]",2171700,3778200,1014,"3"
"000010.SZ",20260123,93336000,"2026-01-23 09:33:36.000","2026-01-23 09:33:36.162125477",3.66,3.7,3.64,3.67,3.68,812400,298.3015,572,"[3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57]","[125600,1076700,162000,101900,97900,71900,66900,24600,59900,28500]","[3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76]","[86700,403700,85900,113300,152000,235600,145700,154500,191600,193300]",2157800,3865900,1014,"3"
"000010.SZ",20260123,93339000,"2026-01-23 09:33:39.000","2026-01-23 09:33:39.174963693",3.67,3.7,3.64,3.67,3.68,848300,311.4768,589,"[3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57]","[130400,1076700,162000,101900,97900,71900,66900,24600,59900,38500]","[3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76]","[51800,409700,85900,113300,152000,235600,145700,154500,191600,193300]",2172600,3837000,1014,"3"
"000010.SZ",20260123,93342000,"2026-01-23 09:33:42.000","2026-01-23 09:33:42.202104722",3.67,3.7,3.64,3.67,3.68,866700,318.2296,603,"[3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58,3.57]","[130400,1076700,162500,101900,97900,71900,66900,24600,59900,38500]","[3.67,3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76]","[33500,409800,85900,113300,152000,235600,145700,154500,191600,193300]",2173100,3818800,1014,"3"
"000010.SZ",20260123,93345000,"2026-01-23 09:33:45.000","2026-01-23 09:33:45.163588372",3.67,3.7,3.64,3.67,3.68,900200,330.5241,610,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[2000,130400,1076700,162500,101900,97900,71900,67900,24600,59900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[409800,85900,113300,152000,235600,145700,154500,191600,193300,49500]",2176100,3786300,1014,"3"
"000010.SZ",20260123,93348000,"2026-01-23 09:33:48.000","2026-01-23 09:33:48.170188447",3.67,3.7,3.64,3.67,3.68,906200,332.7261,615,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[1400,133600,1076700,162500,106900,97900,71900,67900,24600,59900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[409800,85900,113300,152000,235600,125700,154500,191600,193300,49500]",2183700,3766300,1014,"3"
"000010.SZ",20260123,93351000,"2026-01-23 09:33:51.000","2026-01-23 09:33:51.159729099",3.67,3.7,3.64,3.67,3.68,906200,332.7261,615,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[6200,133600,1076700,162500,106900,97900,71900,67900,24600,59900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[409800,85900,113300,152000,235600,125700,154500,191600,193300,49500]",2188500,3798200,1014,"3"
"000010.SZ",20260123,93354000,"2026-01-23 09:33:54.000","2026-01-23 09:33:54.160264989",3.67,3.7,3.64,3.67,3.68,906200,332.7261,615,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[6200,136700,1076700,162500,106900,97900,71900,106700,24600,59900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[429800,85900,113300,152000,235600,125700,154500,491400,193300,49500]",2230400,4118000,1014,"3"
"000010.SZ",20260123,93357000,"2026-01-23 09:33:57.000","2026-01-23 09:33:57.184467433",3.67,3.7,3.64,3.67,3.68,906200,332.7261,615,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[6200,136700,1076700,162500,106900,97900,71900,106700,24600,59900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[429800,85900,113300,152000,232500,125700,154500,491400,193300,49500]",2206100,4116900,1014,"3"
"000010.SZ",20260123,93400000,"2026-01-23 09:34:00.000","2026-01-23 09:34:00.171068590",3.67,3.7,3.64,3.67,3.68,907200,333.0931,616,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[5700,136700,1076700,167500,106900,97900,71900,106700,24600,59900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[429800,85900,113300,153000,232500,125700,154500,491400,193300,49500]",2210600,4120100,1014,"3"
"000010.SZ",20260123,93403000,"2026-01-23 09:34:03.000","2026-01-23 09:34:03.160022864",3.68,3.7,3.64,3.67,3.68,907400,333.1667,617,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[5700,136700,1076700,167500,106900,97900,71900,106700,24600,59900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[429600,85900,113300,153000,232500,125700,154500,496400,193300,49500]",2210600,4130400,1014,"3"
"000010.SZ",20260123,93406000,"2026-01-23 09:34:06.000","2026-01-23 09:34:06.244171264",3.68,3.7,3.64,3.67,3.68,907400,333.1667,617,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[6000,136700,1076700,167500,106900,97900,71900,106700,24600,59900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[429700,85900,113300,153000,232500,125700,154500,496400,193300,49500]",2210900,4134100,1014,"3"
"000010.SZ",20260123,93409000,"2026-01-23 09:34:09.000","2026-01-23 09:34:09.172955057",3.68,3.7,3.64,3.67,3.68,907400,333.1667,617,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[6100,136800,1076700,167500,106900,97900,71900,106700,24600,59900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[429700,81900,113300,153000,232500,125700,154500,496400,193300,49500]",2211100,4132100,1014,"3"
"000010.SZ",20260123,93412000,"2026-01-23 09:34:12.000","2026-01-23 09:34:12.292811160",3.67,3.7,3.64,3.67,3.68,908800,333.6805,620,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[5300,136800,1076700,167500,106900,97900,71900,106700,24600,59900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[429700,81900,113300,153000,232500,109500,154500,496400,193300,49500]",2210300,4117400,1014,"3"
"000010.SZ",20260123,93415000,"2026-01-23 09:34:15.000","2026-01-23 09:34:15.186058535",3.67,3.7,3.64,3.67,3.68,908800,333.6805,620,"[3.67,3.66,3.65,3.64,3.63,3.62,3.61,3.6,3.59,3.58]","[5300,136800,1076700,167500,106900,97900,71900,106700,24600,59900]","[3.68,3.69,3.7,3.71,3.72,3.73,3.74,3.75,3.76,3.77]","[429700,81900,123300,153000,233000,109500,154500,496400,193300,49500]",2210300,4139000,1014,"3"
